Ordem,Timestamp,Valor,Saldo,Sinal,Saldo_norm,Valor_norm
Hold,2022-01-19 07:00:00,2.72,1154.214325166876,Hold,1154.2143251668601,435.05382191583953
Hold,2022-01-19 08:00:00,2.734,1160.1551341934703,Hold,1160.1551341934544,437.2930695286416
Hold,2022-01-19 09:00:00,2.744,1164.398569212466,Hold,1164.3985692124502,438.8925321092146
Hold,2022-01-19 10:00:00,2.729,1158.0334166839723,Hold,1158.0334166839566,436.49333823835514
Hold,2022-01-19 11:00:00,2.761,1171.612408744759,Hold,1171.612408744743,441.6116184961885
Hold,2022-01-19 12:00:00,2.75,1166.9446302238637,Hold,1166.9446302238478,439.85220965755826
Hold,2022-01-19 13:00:00,2.768,1174.5828132580561,Hold,1174.58281325804,442.7312423025895
Hold,2022-01-19 14:00:00,2.786,1182.2209962922486,Hold,1182.2209962922323,445.6102749476209
Hold,2022-01-19 15:00:00,2.767,1174.1584697561566,Hold,1174.1584697561402,442.5712960445323
Hold,2022-01-19 16:00:00,2.757,1169.9150347371608,Hold,1169.9150347371444,440.97183346395934
Hold,2022-01-19 17:00:00,2.78,1179.674935280851,Hold,1179.6749352808347,444.6505973992771
Hold,2022-01-19 18:00:00,2.769,1175.0071567599557,Hold,1175.0071567599393,442.8911885606469
Hold,2022-01-19 19:00:00,2.763,1172.4610957485581,Hold,1172.461095748542,441.9315110123031
Hold,2022-01-19 20:00:00,2.746,1165.2472562162652,Hold,1165.247256216249,439.2124246253291
Hold,2022-01-19 21:00:00,2.756,1169.4906912352612,Hold,1169.4906912352449,440.81188720590205
Hold,2022-01-19 22:00:00,2.767,1174.1584697561566,Hold,1174.1584697561402,442.5712960445323
Hold,2022-01-19 23:00:00,2.739,1162.276851702968,Hold,1162.2768517029517,438.092800818928
Hold,2022-01-20 00:00:00,2.748,1166.0959432200646,Hold,1166.0959432200482,439.53231714144374
Hold,2022-01-20 01:00:00,2.743,1163.9742257105665,Hold,1163.9742257105502,438.7325858511572
Hold,2022-01-20 02:00:00,2.754,1168.642004231462,Hold,1168.6420042314453,440.4919946897875
Hold,2022-01-20 03:00:00,2.759,1170.76372174096,Hold,1170.7637217409433,441.29172598007386
Hold,2022-01-20 04:00:00,2.762,1172.0367522466588,Hold,1172.0367522466422,441.77156475424584
Hold,2022-01-20 05:00:00,2.767,1174.1584697561566,Hold,1174.15846975614,442.5712960445323
Hold,2022-01-20 06:00:00,2.779,1179.2505917789517,Hold,1179.2505917789351,444.4906511412198
Hold,2022-01-20 07:00:00,2.773,1176.7045307675542,Hold,1176.7045307675376,443.53097359287614
Hold,2022-01-20 08:00:00,2.767,1174.1584697561566,Hold,1174.15846975614,442.57129604453235
Hold,2022-01-20 09:00:00,2.768,1174.5828132580561,Hold,1174.5828132580396,442.73124230258964
Hold,2022-01-20 10:00:00,2.77,1175.4315002618555,Hold,1175.431500261839,443.05113481870427
Hold,2022-01-20 11:00:00,2.774,1177.1288742694537,Hold,1177.1288742694371,443.6909198509334
Hold,2022-01-20 12:00:00,2.773,1176.7045307675542,Hold,1176.7045307675376,443.5309735928762
Hold,2022-01-20 13:00:00,2.791,1184.3427138017466,Hold,1184.3427138017298,446.4100062379074
Hold,2022-01-20 14:00:00,2.816,1194.9513013492362,Hold,1194.9513013492192,450.40866268933974
Hold,2022-01-20 15:00:00,2.834,1202.589484383429,Hold,1202.589484383412,453.28769533437105
Hold,2022-01-20 16:00:00,2.829,1200.467766873931,Hold,1200.467766873914,452.48796404408466
Hold,2022-01-20 17:00:00,2.816,1194.9513013492362,Hold,1194.9513013492192,450.4086626893398
Hold,2022-01-20 18:00:00,2.799,1187.7374618169433,Hold,1187.7374618169265,447.68957630236577
Hold,2022-01-20 19:00:00,2.817,1195.375644851136,Hold,1195.3756448511192,450.56860894739714
Hold,2022-01-20 20:00:00,2.809,1191.9808968359393,Hold,1191.9808968359227,449.2890388829388
Stop-Loss,2022-01-20 21:00:00,2.675,1135.1188675813944,SL 5.0% hit,1135.1188675813783,427.85624030326136
Buy,2022-02-02 16:00:00,2.354,1135.1188675813944,Sinal: Compra,1135.1188675813783,376.51349146687
Hold,2022-02-02 17:00:00,2.356,1133.8122541451883,Hold,1133.8122541451723,376.83338398298457
Hold,2022-02-02 18:00:00,2.362,1136.6997216854563,Hold,1136.6997216854402,377.79306153132836
Hold,2022-02-02 19:00:00,2.362,1136.6997216854563,Hold,1136.6997216854402,377.79306153132836
Hold,2022-02-02 20:00:00,2.346,1128.9998082447419,Hold,1128.999808244726,375.2339214024117
Hold,2022-02-02 21:00:00,2.287,1100.6063774321076,Hold,1100.606377432092,365.7970921770313
Hold,2022-02-02 22:00:00,2.282,1098.2001544818845,Hold,1098.2001544818688,364.9973608867448
Hold,2022-02-02 23:00:00,2.276,1095.3126869416164,Hold,1095.312686941601,364.037683338401
Hold,2022-02-03 00:00:00,2.283,1098.681399071929,Hold,1098.6813990719136,365.15730714480196
Hold,2022-02-03 01:00:00,2.265,1090.0189964511255,Hold,1090.0189964511103,362.27827449977076
Hold,2022-02-03 02:00:00,2.272,1093.387708581438,Hold,1093.3877085814224,363.39789830617167
Hold,2022-02-03 03:00:00,2.264,1089.5377518610808,Hold,1089.5377518610653,362.11832824171336
Hold,2022-02-03 04:00:00,2.272,1093.387708581438,Hold,1093.3877085814224,363.39789830617167
Hold,2022-02-03 05:00:00,2.281,1097.7189098918398,Hold,1097.7189098918243,364.8374146286874
Hold,2022-02-03 06:00:00,2.288,1101.0876220221521,Hold,1101.0876220221367,365.95703843508835
Hold,2022-02-03 07:00:00,2.291,1102.5313557922861,Hold,1102.5313557922707,366.43687720926033
Hold,2022-02-03 08:00:00,2.291,1102.5313557922861,Hold,1102.5313557922707,366.43687720926033
